id_despesa,id_projeto,cd_identificador_rubrica,ds_despesa,tx_justificativa,vl_unitario,nr_quantidade,vl_despesa,fl_fonte_recurso,id_receita,ds_unidade_medida,fl_origem_material,fl_ressarcimento,ds_tipo_ressarcimento,fl_tipo_pessoa_servico,dt_calculo_imposto
94951,22115,339020,,"Equipe executora do projeto.",37084.80,1.00,37084.80,T,,,,,,,
94952,22115,339014,,"Diárias para motorista terceirizado.",125.00,12.00,1500.00,T,6744,,,,,,
94953,22115,339030,"Material de informática",,2000.00,1.00,2000.00,T,6744,u,,,,,
94954,22115,449052,"Caixa de som","Uso em campo.",900.00,1.00,900.00,T,6744,,N,,,,
94955,22115,339030,"Refeições para as oficinas",,25.00,600.00,15000.00,T,6744,u,,,,,
94956,22115,339030,"Lanche para as oficinas",,200.00,25.00,5000.00,T,6744,u,,,,,
94960,22115,339039,"Travessia da Balsa","Deslocamento da Equipe.",215.00,1.00,215.00,T,6744,,,,,J,2023-10-19
94961,22115,339039,Pedágios,"Pedágio para o deslocamento da equipe.",1960.00,1.00,1960.00,T,6744,,,,,J,2024-04-09
94962,22115,339020,,"Assessoria administrativa, pedagógica e audiovisual.",24000.00,1.00,24000.00,T,,,,,,,
94963,22115,339030,Combustível,,6.00,2000.00,12000.00,T,6744,l,,,,,
94964,22115,339039,"Aluguel de Carro","Carro para deslocamento da equipe.",31500.00,1.00,31500.00,T,6744,,,,,J,2024-04-09
94965,22115,339014,,"Diárias equipe - oficinas comunitárias",280.00,250.00,70000.00,T,6744,,,,,,
94966,22115,339014,,"Evento regional - diárias para pescadores e equipe",287.20,475.00,136420.00,T,6744,,,,,,
94967,22115,339014,,"Diárias equipe para mobilização para oficina comunitária",280.00,60.00,16800.00,T,6744,,,,,,
94968,22115,339030,"Material para as oficinas",,1979.58,1.00,1979.58,T,6744,u,,,,,
94969,22115,339039,"Lanche para o evento final","Lanche para o encontro de construção do protocolo de consulta.",1800.00,1.00,1800.00,T,6744,,,,,J,2023-10-19
94970,22115,339020,,"Coordenação do projeto.",10742.40,1.00,10742.40,T,,,,,,,
94971,22115,339020,,"Coordenação do projeto.",10742.40,1.00,10742.40,T,,,,,,,
94972,22115,339018,,"Assessoria administrativa, pedagógica e audiovisual.",45542.40,1.00,45542.40,T,,,,,,,
94973,22115,339020,,"Coordenação do projeto.",10742.40,1.00,10742.40,T,,,,,,,
94974,22115,339020,,"bolsa de pesquisador nível A (coordenação executiva)",48542.40,1.00,48542.40,T,,,,,,,
94975,22115,339039,"Passagens Aéreas","Passagens para a coordenação participar do evento em Brasília.",10800.00,1.00,10800.00,T,6744,,,,,J,2023-10-19
94976,22115,339039,Banners,"Banners contendo cartografia social para comunidades",2500.00,1.00,2500.00,T,6744,,,,,J,2023-10-19
94977,22115,449052,Computador,"Para uso da equipe.",3500.00,3.00,10500.00,T,6744,,N,,,,
94978,22115,449052,Servidor,"Servidor para hospedar o sistema de cartografia social.",10000.00,1.00,10000.00,T,6744,,N,,,,
94979,22115,449052,Tablet,"Tablets de apoio à cartografia social.",1800.00,3.00,5400.00,T,6744,,N,,,,
94980,22115,449052,Laptop,"Para uso da equipe em campo e nos laboratórios.",3800.00,3.00,11400.00,T,6744,,N,,,,
94981,22115,449052,"Miniprojetor Portátil","Para uso em campo.",700.00,2.00,1400.00,T,6744,,N,,,,
94982,22115,449052,"Câmera fotográfica","Para registro audiovisual do projeto.",5100.00,1.00,5100.00,T,6744,,N,,,,
94983,22115,339039,"Impressão de Material Pedagógico","Material sobre OIT 169.",4800.40,1.00,4800.40,T,6744,,,,,J,2023-10-19
94984,22115,339018,,"Assessoria pedagógica.",24000.00,1.00,24000.00,T,,,,,,,
94985,22115,339039,"Seguro Bolsistas","Seguro obrigatório para os bolsistas.",806.40,1.00,806.40,T,6744,,,,,J,2023-10-23
94986,22115,339014,,"Diárias para a coordenação participar do evento em Brasília.",320.00,13.00,4160.00,T,6744,,,,,,
94987,22115,339018,,"Relatoria das Oficinas",8342.40,1.00,8342.40,T,,,,,,,
94988,22115,339018,,"Suporte ao WEBSIG",10742.40,1.00,10742.40,T,,,,,,,
94989,22115,339018,,"Relatoria das Oficinas",8342.40,1.00,8342.40,T,,,,,,,
94990,22115,339018,,"Relatoria das Oficinas",8342.40,1.00,8342.40,T,,,,,,,
94991,22115,339018,,"Relatoria das Oficinas",8342.40,1.00,8342.40,T,,,,,,,
94992,22115,339018,,"Assessoria administrativa, pedagógica e audiovisual.",7590.40,1.00,7590.40,T,,,,,,,
94993,22115,339020,,"Apoio Pedagógico.",37952.00,1.00,37952.00,T,,,,,,,
95126,22143,339030,"Materiais analitico de consumo diverso",,2110.00,1.00,2110.00,T,6765,u,,,,,
95127,22143,339018,,"Estudantes do Curso de Oceanologia ou Gestão Ambiental para desenvolver atividades de saídas de campo na APA e ajudas nas análises do leoquim e na Hidroquimica. Possivelmente realizar seus TCC com os dados do projeto",8400.00,1.00,8400.00,T,,,,,,,
95128,22143,339018,,"Estudantes do Curso de Oceanologia ou Gestão Ambiental para desenvolver atividades de saídas de campo na APA e ajudas nas análises do leoquim e na Hidroquimica. Possivelmente realizar seus TCC com os dados do projeto",8400.00,1.00,8400.00,T,,,,,,,
95129,22143,339036,"Pagamento de barqueiros, contratos de barcos, motoristas, e ajudas técnicas","Pagamento de barqueiros, contratos de barcos, motoristas, e ajudas técnicas",6092.80,1.00,6092.80,T,6765,,,,,F,2023-09-15
95130,22143,339030,"Materias necessários para análises químicas",,20640.00,1.00,20640.00,T,6765,u,,,,,
95131,22143,339039,"Seguro bolsistas","Pagamentos de seguro trabalhista aos bolsistas.",163.20,1.00,163.20,T,6765,,,,,J,2023-09-15
95132,22143,339020,,"Apoio técnico em amostragem de campo, embarques e quimica analitica no laboratorio de ensino em oceanografia quimica.",10000.00,1.00,10000.00,T,,,,,,,
95133,22143,449052,"Equipamento analitico para análise de turbidez e sulfato em águas","Aquisição de equipamento para automatizar análise de sulfato nas amostras de água, tendo em vista que atualmente essa análise é feita manualmente por gravimetria. Esta técnica analitica manual é muito demorada e trabalhosa.",13200.00,1.00,13200.00,T,6765,,N,,,,
95137,22146,339014,,"Desenvolvimento de atividades do projeto",18000.00,1.00,18000.00,T,6766,,,,,,
95138,22146,339033,,"Desenvolvimento de atividades do projeto como coleta de dados, reuniões, apresentações de resultados etc.",22500.00,1.00,22500.00,T,6766,,,,,,
95139,22146,339036,"Apoio Técnico Administrativo","Apoio na coleta , desenvolvimento ou análise de de dados",10000.00,1.00,10000.00,T,6766,,,,,F,2024-04-18
95140,22146,339020,,"Atuar no apoio técnico",12000.00,1.00,12000.00,T,,,,,,,
95141,22146,339020,,"Atuar no apoio técnico científico",12000.00,1.00,12000.00,T,,,,,,,
95142,22146,339020,,"Atuar no apoio técnico científico",12000.00,1.00,12000.00,T,,,,,,,
95143,22146,339020,,"Atuar no apoio técnico científico",12000.00,1.00,12000.00,T,,,,,,,
95144,22146,339020,,"Coordenação Geral do Projeto",90000.00,1.00,90000.00,T,,,,,,,
95145,22146,339020,,"Sub coordenação técnica do projeto",72000.00,1.00,72000.00,T,,,,,,,
95146,22146,339033,,"Desenvolvimento de atividades do projeto",2460.00,1.00,2460.00,T,6766,,,,,,
95147,22146,339039,"Serviços de Terceiros Gerais","Despesas relacionadas ao  desenvolvimento do projeto como hospedagem, logística etc",9000.00,1.00,9000.00,T,6766,,,,,J,2024-04-19
95148,22146,339030,"Material de consumo em geral, reagentes e combustível",,5000.00,1.00,5000.00,T,6766,u,,,,,
95149,22146,339020,,"Apoio técnico científico",18000.00,1.00,18000.00,T,,,,,,,
95150,22146,339039,"Seguro Bolsistas","Seguro Bolsistas",600.00,1.00,600.00,T,6766,,,,,J,2024-04-19
95151,22146,339020,,"Apoio técnico",3600.00,1.00,3600.00,T,,,,,,,
95152,22146,339018,,"Apoio técnico",15000.00,1.00,15000.00,T,,,,,,,
95306,22161,339020,,"Triagem de material, participação nas saidas de campo, analise de dados",42000.00,1.00,42000.00,T,,,,,,,
95307,22161,339018,,"participação nas saidas de campo e triagem de material, digitalização de planilhas de dados",6000.00,1.00,6000.00,T,,,,,,,
95308,22161,339020,,"Coordenador do projeto. Gestão de projeto, revisão bibliográfica, analise de dados e confecção de relatório",42000.00,1.00,42000.00,T,,,,,,,
95309,22161,339020,,"Triagem de material, participação nas saidas de campo, analise de dados",42000.00,1.00,42000.00,T,,,,,,,
95310,22161,339030,Reagentes,,500.00,5.00,2500.00,T,6782,u,,,,,
95311,22161,339020,,"supervisão de estagiarios, apoio no laboratorio, identificação de especies",18000.00,1.00,18000.00,T,,,,,,,
95312,22161,339020,,"participação nas saidas de campo, triagem de material, elaboração de mapas de geoprocesamento",17560.00,1.00,17560.00,T,,,,,,,
95313,22161,339018,,"participação nas saidas de campo e triagem de material, digitalização de planilhas de dados",6000.00,1.00,6000.00,T,,,,,,,
95314,22161,339020,,"Triagem de material, participação nas saidas de campo, analise de dados",42000.00,1.00,42000.00,T,,,,,,,
95315,22161,339030,"Materiais diversos",,1000.00,5.00,5000.00,T,6782,u,,,,,
95316,22161,449052,"Equipamentos diversos","Equipamentos para melhora de infraestrutura do laboratório e para ser utilizados em saidas de campo",2500.00,3.00,7500.00,T,6782,,N,,,,
95317,22161,339036,"contratação de modelador","pesquisador para realizar os modelos max ent",5000.00,1.00,5000.00,T,6782,,,,,F,2023-12-22
95318,22161,339036,"aluguel barco de pescador","Por causa da pandemia do coronavirus nao esta disponivel o uso da lancha larus, pelo que para manter as amostragens precisa ser contratado o barco de pescador",50000.00,1.00,50000.00,T,6782,,,,,F,2023-12-22
95319,22161,449052,"Equipamentos de laboratório","Equipamentos para o processamento de amostras",2000.00,5.00,10000.00,T,6782,,N,,,,
95320,22161,339039,"sequenciamento de amostras","indispensavel para as analises geneticas",2000.00,1.00,2000.00,T,6782,,,,,J,2023-12-22
95321,22161,339018,,"participação nas saidas de campo etriagem de material, digitalização de planilhas dedados",10200.00,1.00,10200.00,T,,,,,,,
95322,22161,339018,,"participação nas saidas de campo etriagem de material, digitalização de planilhas dedados",10200.00,1.00,10200.00,T,,,,,,,
95323,22161,339020,,"Triagem de material,participação nas saidas de campo, analise de dados,confeção de relatório",48000.00,1.00,48000.00,T,,,,,,,
95324,22161,339020,,"Triagem de material,participação nas saidas de campo, analise de dados,confeção de relatório",48000.00,1.00,48000.00,T,,,,,,,
95325,22161,339020,,"Triagem de material,participação nas saidas de campo, analise de dados,confeção de relatório",48000.00,1.00,48000.00,T,,,,,,,
95326,22161,339020,,"participação nas saidas de campo,triagem de material, elaboração de mapas degeoprocesamento",22800.00,1.00,22800.00,T,,,,,,,
95327,22161,339020,,"supervisão de estagiarios, apoio nolaboratorio, identificação de especies",22800.00,1.00,22800.00,T,,,,,,,
95328,22161,339020,,"Coordenador do projeto. Gestão deprojeto, revisão bibliográfica, analise de dados econfecção de relatório",48000.00,1.00,48000.00,T,,,,,,,
95329,22161,339030,"Material para impressão",,4984.42,1.00,4984.42,T,6782,u,,,,,
95330,22161,339039,"aluguel de carro","levar ao pessoal e materias para as saidas de campo",8580.00,1.00,8580.00,T,6782,,,,,J,2024-04-22
95388,22172,339020,,"Pagamento pelo desenvolvimento e coordenação do projeto.",2541.00,1.00,2541.00,T,,,,,,,
95389,22172,449052,"Equipamentos de informática","Equipamentos de informática para equipar o laboratório e permitir o desenvolvimento do projeto.",1729.00,1.00,1729.00,T,6794,,N,,,,
95390,22172,449052,Mobiliário,"Mobiliário necessário para equipar o laboratório.",800.00,1.00,800.00,T,6794,,N,,,,
95391,22172,449052,"Sensores de laboratório","Sensores célula de carga para equipar o laboratório e permitir a medição de cargas aplicadas em diferentes materiais.",600.00,1.00,600.00,T,6794,,N,,,,
95392,22172,339020,,"Pagamento pelo desenvolvimento e coordenação do projeto.",20790.00,1.00,20790.00,T,,,,,,,
95393,22172,339020,,"Remuneração pelo serviços de desenvolvimento do projeto e coordenação.",17556.00,1.00,17556.00,T,,,,,,,
95410,22182,339033,,"Valor destinado á passagem aérea de destino ainda com local indefinido no Brasil, para possível evento sobre acessibilidade e Inclusão.",800.00,6.00,4800.00,I,,,,,,,
95411,22182,339018,,"Uso de bolsas para estudantes de graduação para desenvolver o projeto NEAI",9260.00,1.00,9260.00,I,,,,,,,
95412,22182,339018,,"Uso de bolsas para estudantes de graduação para desenvolver o projeto NEAI",12500.00,1.00,12500.00,I,,,,,,,
95413,22182,339018,,"Uso de bolsas para estudantes de graduação para desenvolver o projeto NEAI",9240.00,1.00,9240.00,I,,,,,,,
95414,22182,339018,,"Uso de bolsas para estudantes de graduação para desenvolver o projeto NEAI",13200.00,1.00,13200.00,I,,,,,,,
95415,22182,339018,,"Uso de bolsas para estudantes de graduação para desenvolver o projeto NEAI.",9240.00,1.00,9240.00,I,,,,,,,
95416,22182,339018,,"Uso de bolsas para estudantes de graduação para desenvolver o projeto NEAI.",9240.00,1.00,9240.00,I,,,,,,,
95417,22182,339018,,"Uso de bolsas para estudantes de graduação para desenvolver o projeto NEAI.",13200.00,1.00,13200.00,I,,,,,,,
95418,22182,339018,,"Uso de bolsas para estudantes de graduação para desenvolver o projeto NEAI",13200.00,1.00,13200.00,I,,,,,,,
95419,22182,339018,,"Uso de bolsas para estudantes de mestrado para desenvolver o projeto NEAI",9240.00,1.00,9240.00,I,,,,,,,
95420,22182,339018,,"Uso de bolsas para estudantes de graduação para desenvolver o projeto NEAI",13200.00,1.00,13200.00,I,,,,,,,
95421,22182,339030,"Materiais de uso interno e diário",,10.00,10.00,100.00,I,,u,,,,,
95422,22182,339033,,"Valor destinado á passagem de destino terrestre ainda com local indefinido no Brasil, para possível evento sobre acessibilidade e Inclusão.",100.00,6.00,600.00,I,,,,,,,
95423,22182,339014,,"Valor destinado a dia de possíveis evento de acessibilidade que ocorrem em outros Campus.",100.00,10.00,1000.00,I,,,,,,,
95424,22182,339039,"Valor destinado a pagamento de serviços ofertados através de terceiros","Recursos financeiro para manutenção de profissionais terceirizados que não se incluem nos requisitos de bolsistas.",105000.05,1.00,105000.05,I,,,,,,J,2024-02-23
95425,22182,339030,"material de consumo",,0.10,1.00,0.10,I,,u,,,,,
95426,22182,339018,,"Uso de bolsas para estudantes de graduação para desenvolver o projeto NEAI",6440.00,1.00,6440.00,I,,,,,,,
95534,22245,339030,"Nitrogênio liquido",,15.00,60.00,900.00,T,6812,l,,,,,
95535,22245,339014,,"Coleta de material biológico.",320.00,12.50,4000.00,T,6811,,,,,,
95536,22245,339030,"Reagentes, solventes e ácidos",,37755.00,1.00,37755.00,T,6812,u,,,,,
95537,22245,339030,"Kit comerciais de Reagentes",,5850.00,1.00,5850.00,T,6812,u,,,,,
95538,22245,339030,"Material de coleta e laboratório (ponteiras, tubos,vials)",,1130.00,1.00,1130.00,T,6812,u,,,,,
95539,22245,339020,,"Bolsa de pós-doutorado, conforme previsto no EDITAL FAPERGS/CNPq 07/2022 - Programa de Apoio à Fixação de Jovens Doutores no Brasil.",98400.00,1.00,98400.00,T,,,,,,,
95540,22246,339030,"Material de consumo",,47400.00,1.00,47400.00,T,6813,u,,,,,
95618,22272,339014,,"refere-se à cobertura com gastos com hospedagem e alimentação fora da sede, em razão das atividades relacionadas aos processos seletivos para os servidores da COPERSE.",250.00,20.00,5000.00,A,,,,,,,
95619,22272,339014,,"refere-se à cobertura com gastos com alimentação fora da sede, em razão das atividades relacionadas aos processos seletivos para os servidores da COPERSE.",250.00,10.00,2500.00,A,,,,,,,
95620,22272,339014,,"refere-se à cobertura com gastos com alimentação fora da sede, em razão das atividades relacionadas aos processos seletivos para os servidores da COPERSE.",250.00,10.00,2500.00,A,,,,,,,
